store_nbr,store_nm,tran_date,tran_nbr,bl,dept_cd,dept_nm,subdept_cd,subdept_nm,class_cd,class_nm,vendor_nbr,vendor_nm,gpo_compra,prod_nbr,marca,tipo_marca,qty,net_sale,venta_con_iva,mess_unit,apparent_unit cost,costo calculado,precio,costo * qty,utilidad,margen,Estatus,Ecologicos,clasificacion_retail,estatus_operativo
T014,Metepec                       ,07/10/2024,36580,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13574,MOO-VINGO MEXICO,9010103,50123171,SN,Marca Externa,1,21.98,25.5,ST,13.116,16.46,21.98,16.46,5.52,0.2514,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T045,Chihuahua Mirador             ,09/03/2024,48724,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010102,50013724,POST-IT,Marca Externa,1,47.84,55.5,ST,37.044,39.36,51.29,39.36,8.49,0.1774,A,No EcolÂ¾gico,Tienda Igual Retail,Activa
T054,Vallarta                      ,20/04/2025,55667,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113323,STUK,Marca Propia,3,77.33,89.7,ST,8.232,16.41333333,25.78,49.24,28.09,0.3632,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T039,Alamedas                      ,28/09/2025,48109,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,STUK,Marca Propia,1,59.48,69,ST,21.96,40.18,56.47,40.18,19.3,0.3246,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T017,Queretaro                     ,25/09/2024,72633,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125193,OFFICEMAX,Marca Propia,2,68.79,79.8,ST,26.496,28.235,34.4,56.47,12.31,0.179,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T025,Merida                        ,17/08/2024,20346,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,30.6,35.5,ST,24.732,25.6,30.6,25.6,5,0.1632,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T025,Merida                        ,23/09/2025,52596,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50125220,OFFICEMAX,Marca Propia,1,98.28,114,ST,28.776,61.13,98.28,61.13,37.15,0.378,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T075,Revolucion                    ,27/04/2025,48112,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,STUK,Marca Propia,1,56.47,65.5,ST,21.96,37.39,56.47,37.39,19.08,0.3379,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T077,San Isidro                    ,13/05/2024,898,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50061971,OFFICEMAX,Marca Propia,1,67.16,77.9,ST,45.564,54.01,67.16,54.01,13.15,0.1958,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T045,Chihuahua Mirador             ,24/09/2024,81786,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50063384,POST-IT,Marca Externa,1,45.45,52.72,ST,35.976,37.72,56.81,37.72,7.74,0.1702,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T044,Pachuca                       ,08/04/2025,66356,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,2,61.21,71,ST,24.732,25.61,30.6,51.22,9.99,0.1633,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T081,Cozumel Express               ,06/02/2026,81301,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,43.02,49.9,ST,6.684,24.69,25.78,24.69,18.32,0.426,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T002,Interlomas                    ,10/07/2024,427,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50063615,OFFICEMAX,Marca Propia,1,39.57,45.9,ST,21.636,28.92,39.57,28.92,10.65,0.2691,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T061,Mexicali                      ,05/09/2025,89575,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010102,50062911,OFFICEMAX,Marca Propia,1,54.63,59,ST,31.404,40.4,47.84,40.4,14.23,0.2605,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T051,Gomez Morin                   ,24/02/2025,258,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50063615,OFFICEMAX,Marca Propia,6,237.41,275.4,ST,21.636,28.8,39.57,172.8,64.61,0.2722,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T032,Santa Fe II                   ,31/07/2025,4249,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50044031,POST-IT,Marca Externa,1,67.89,78.75,ST,73.356,64.72,99.14,64.72,3.16,0.0466,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T001,San Jeronimo                  ,20/08/2024,59886,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125205,OFFICEMAX,Marca Propia,1,27.16,31.5,ST,14.604,19.66,19.01,19.66,7.5,0.276,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T034,Condesa                       ,22/08/2024,42710,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125205,OFFICEMAX,Marca Propia,1,27.16,31.5,ST,14.604,19.66,19.01,19.66,7.5,0.276,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T083,Aguascalientes II             ,04/07/2024,1799,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50116754,STUK,Marca Propia,1,16.94,19.65,ST,20.088,16.84,33.88,16.84,0.1,0.0059,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T041,Queretaro II                  ,01/09/2024,29074,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,30.6,35.5,ST,24.732,25.6,30.6,25.6,5,0.1632,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T035,Gran Plaza                    ,26/07/2025,77257,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50130940,GIANT TIGE,Marca Externa,1,25,29,ST,11.256,17.19,25,17.19,7.81,0.3124,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T017,Queretaro                     ,12/07/2025,8481,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50125220,OFFICEMAX,Marca Propia,1,98.28,114,ST,28.776,61.13,98.28,61.13,37.15,0.378,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T069,SLP II                        ,31/01/2024,33634,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13574,MOO-VINGO MEXICO,9010103,50123172,SN,Marca Externa,1,25.78,29.9,ST,17.76,20.29,25.78,20.29,5.49,0.213,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T065,Merida II                     ,02/05/2024,22191,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50063615,OFFICEMAX,Marca Propia,1,39.57,45.9,ST,21.636,30.17,39.57,30.17,9.4,0.2376,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T076,Patria                        ,29/05/2025,6598,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,3,108.62,126,ST,6.684,21.03333333,25.78,63.1,45.52,0.4191,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T004,Contry                        ,23/03/2026,73222,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13517,COMERCIALIZADORA CHAROS,9010101,50134611,,Marca Externa,1,30.95,35.9,ST,16.248,22.25,30.95,22.25,8.71,0.2813,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T056,Cuautla                       ,26/11/2025,69614,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,43.02,49.9,ST,6.684,24.65,25.78,24.65,18.36,0.4269,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T074,Cuernavaca II                 ,20/06/2025,89923,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125194,OFFICEMAX,Marca Propia,1,35.34,41,ST,15.96,24.33,35.34,24.33,11.02,0.3117,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T033,Gonzalitos                    ,21/10/2024,46049,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125182,OFFICEMAX,Marca Propia,1,30.13,34.95,ST,34.38,29.39,30.13,29.39,0.74,0.0246,T,EcolÂ¾gico,Tienda Igual Retail,Activa
T065,Merida II                     ,26/04/2024,21071,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113323,STUK,Marca Propia,1,20.62,23.92,ST,8.232,13.74,25.78,13.74,6.88,0.3337,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T057,Reynosa                       ,15/12/2025,54897,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,28730,"PARKROSE GROUP, S.L.",9010103,50131140,28730,Marca Externa,1,41.67,45,ST,15.48,27.29,38.79,27.29,14.38,0.3452,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T058,Mazatlan                      ,15/08/2025,27113,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50130944,JOHNSHEN,Marca Externa,1,42.24,49,ST,22.944,30.68,47.33,30.68,11.56,0.2737,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T065,Merida II                     ,30/07/2024,37296,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010103,50113963,POST-IT,Marca Externa,1,73.19,84.9,ST,53.436,58.86,73.19,58.86,14.33,0.1958,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T014,Metepec                       ,07/01/2024,56152,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50063384,POST-IT,Marca Externa,1,56.81,65.9,ST,35.976,43.38,56.81,43.38,13.44,0.2365,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T068,Tuxtla Gutierrez              ,19/01/2026,38554,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13574,MOO-VINGO MEXICO,9010103,50130859,VINGO MEXI,Marca Externa,2,84.48,98,ST,30.348,33.765,42.24,67.53,16.95,0.2006,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T016,Puebla                        ,18/02/2024,38926,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,21.98,25.5,ST,6.684,13.78,25.78,13.78,8.21,0.3733,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T018,Polanco II                    ,09/01/2024,30936,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,,Marca Externa,1,56.47,65.5,ST,21.96,37.4,56.47,37.4,19.07,0.3377,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T060,LA RIOJA.                     ,03/05/2025,23987,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,36.21,42,ST,24.732,28.41,30.6,28.41,7.8,0.2154,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T007,Veracruz                      ,12/12/2025,98738,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50130940,GIANT TIGE,Marca Externa,1,30.09,34.9,ST,11.256,19.73,25,19.73,10.36,0.3441,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T006,Arboledas                     ,14/09/2024,71442,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,28730,"PARKROSE GROUP, S.L.",9010103,50125477,STUK,Marca Propia,1,19.61,22.75,ST,14.772,15.96,23.54,15.96,3.65,0.1861,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T022,Roma                          ,10/12/2024,93800,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,28730,"PARKROSE GROUP, S.L.",9010103,50125477,STUK,Marca Propia,1,19.61,22.75,ST,14.772,15.96,23.54,15.96,3.65,0.1861,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T005,San Agustin                   ,27/03/2025,15511,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010102,50062911,OFFICEMAX,Marca Propia,1,47.84,55.5,ST,31.404,37,47.84,37,10.84,0.2265,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T083,Aguascalientes II             ,19/08/2025,36544,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125225,OFFICEMAX,Marca Propia,1,98.28,114,ST,37.032,64.57,45.56,64.57,33.71,0.343,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T070,Xalapa II                     ,30/09/2025,12887,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50130941,JOHNSHEN,Marca Externa,6,100.86,117,ST,19.236,16.42,33.62,98.52,2.34,0.0232,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T053,La Paz                        ,18/06/2025,83189,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125194,OFFICEMAX,Marca Propia,1,35.34,41,ST,15.96,24.33,35.34,24.33,11.02,0.3117,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T019,Cuauhtemoc                    ,20/09/2025,35573,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,36.21,42,ST,24.732,28.41,30.6,28.41,7.8,0.2154,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T059,Esmeralda                     ,02/07/2024,74269,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50056441,POST-IT,Marca Externa,1,56.47,65.5,ST,43.104,45.09,56.47,45.09,11.38,0.2014,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T048,Tlaquepaque                   ,01/06/2025,60078,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010102,50056446,POST-IT,Marca Externa,1,93.1,108,ST,79.764,80.37,107.76,80.37,12.73,0.1367,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T041,Queretaro II                  ,24/02/2025,53078,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,2,51.55,59.8,ST,6.684,15.825,25.78,31.65,19.89,0.3859,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T033,Gonzalitos                    ,04/06/2024,18663,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,3,65.95,76.5,ST,6.684,13.78,25.78,41.34,24.61,0.3731,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T046,Ensenada                      ,26/12/2024,36248,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113328,STUK,Marca Propia,1,27.69,29.9,ST,8.232,17.27,25.78,17.27,10.41,0.3761,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T037,Morelia                       ,19/02/2024,97933,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010102,50062911,OFFICEMAX,Marca Propia,1,47.84,55.5,ST,31.404,38.68,47.84,38.68,9.16,0.1915,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T031,San Marcos                    ,18/04/2025,49547,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,27.54,31.95,ST,24.732,24.07,30.6,24.07,3.46,0.1258,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T018,Polanco II                    ,09/06/2024,60177,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,2,43.97,51,ST,6.684,13.785,25.78,27.57,16.4,0.3731,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T079,Juriquilla Express            ,24/04/2024,75527,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113328,STUK,Marca Propia,1,20.62,23.92,ST,8.232,13.74,25.78,13.74,6.88,0.3337,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T082,Salina Cruz                   ,26/09/2024,29143,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010101,50061971,OFFICEMAX,Marca Propia,1,67.16,77.9,ST,45.564,53.21,67.16,53.21,13.96,0.2078,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T023,Pedregal                      ,14/01/2025,97685,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.76,25.78,15.76,10.01,0.3885,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T053,La Paz                        ,27/11/2025,18385,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010105,50077988,POST-IT,Marca Externa,1,85.34,99,ST,60.048,67.69,77.5,67.69,17.65,0.2068,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T076,Patria                        ,26/06/2025,11300,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113295,STUK,Marca Propia,1,59.48,69,ST,21.96,38.9,56.47,38.9,20.59,0.3461,N,EcolÂ¾gico,Tienda Igual Retail,Activa
T023,Pedregal                      ,15/05/2024,57672,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010102,50062911,OFFICEMAX,Marca Propia,9,430.6,499.5,ST,31.404,37.24777778,47.84,335.23,95.38,0.2215,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T033,Gonzalitos                    ,06/01/2024,90384,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50116803,STUK,Marca Propia,1,31.32,36.33,ST,22.884,25.2,26.84,25.2,6.13,0.1956,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T048,Tlaquepaque                   ,03/07/2025,65007,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50013763,POST-IT,Marca Externa,1,125.86,146,ST,85.26,98.43,119.83,98.43,27.43,0.2179,A,No EcolÂ¾gico,Tienda Igual Retail,Activa
T072,Avenida Vallarta              ,23/04/2024,59300,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,10155,JANEL,9010102,50062911,OFFICEMAX,Marca Propia,1,47.84,55.5,ST,31.404,37.24,47.84,37.24,10.61,0.2217,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T087,GRAN SUR II                   ,17/01/2024,87643,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,11496,"3M MEXICO,",9010101,50093479,POST-IT,Marca Externa,1,30.6,35.5,ST,24.732,25.61,30.6,25.61,5,0.1632,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T049,Ixtapaluca                    ,26/01/2026,52263,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13574,MOO-VINGO MEXICO,9010101,50118630,VINGO MEXI,Marca Externa,2,60.34,70,ST,20.316,23.55,30.17,47.1,13.24,0.2194,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T066,Jurica Queretaro              ,03/03/2025,46020,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010101,50061998,OFFICEMAX,Marca Propia,1,25.78,29.9,ST,6.684,15.83,25.78,15.83,9.95,0.386,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T025,Merida                        ,21/01/2026,31129,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50130940,GIANT TIGE,Marca Externa,1,30.09,34.9,ST,11.256,19.73,25,19.73,10.36,0.3441,N,No EcolÂ¾gico,Tienda Igual Retail,Activa
T012,Leon                          ,24/08/2025,24896,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,28730,"PARKROSE GROUP, S.L.",9010101,50131172,28730,Marca Externa,1,15,17.4,ST,9.972,11.65,25,11.65,3.34,0.223,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T011,Xalapa                        ,13/02/2026,71352,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50125182,OFFICEMAX,Marca Propia,4,170.69,198,ST,34.38,35.66,30.13,142.64,28.05,0.1643,T,EcolÂ¾gico,Tienda Igual Retail,Activa
T076,Patria                        ,14/07/2025,14512,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,13574,MOO-VINGO MEXICO,9010101,50118629,MOOVING,Marca Externa,1,25,29,ST,14.88,18.7,25,18.7,6.3,0.252,T,No EcolÂ¾gico,Tienda Igual Retail,Activa
T007,Veracruz                      ,08/07/2024,4357,RETAIL,9,SUMINISTROS DE OFICINA,901,NOTAS ADHESIVAS Y BANDERITAS,90101,NOTAS ADHESIVAS,20533,OFFICE DEPOT ASIA HOLDING,9010103,50113323,STUK,Marca Propia,1,20.62,23.92,ST,8.232,13.74,25.78,13.74,6.88,0.3337,N,EcolÂ¾gico,Tienda Igual Retail,Activa
